Wed 25 Dec 2024 10:11:03 IST

SLURM_JOBID:		 2098572
             	SED dist: 1.5894628004594282		 Val SED dist: 4.2351318359375

Epoch 826/65000: Training Loss: 0.8440181558782404		 Val Loss: 1.8375225067138672
             	Training MAE: 0.15203876793384552		 Val MAE: 0.10825575143098831
             	Algebraic dist: 21.0420448996804		 Val Algebraic dist: 29.33448486328125
             	RE1 dist: 553.3034002130681		 Val RE1 dist: 1141.62861328125
             	SED dist: 1.5441495721990413		 Val SED dist: 3.6225032806396484

Epoch 827/65000: Training Loss: 0.825782602483576		 Val Loss: 2.0078901290893554
             	Training MAE: 0.1515928953886032		 Val MAE: 0.10796169191598892
             	Algebraic dist: 20.089340209960938		 Val Algebraic dist: 27.1591064453125
             	RE1 dist: 494.23899147727275		 Val RE1 dist: 853.121875
             	SED dist: 1.5092430114746094		 Val SED dist: 3.964218521118164

Epoch 828/65000: Training Loss: 0.9296683398160067		 Val Loss: 1.9337242126464844
             	Training MAE: 0.1447417438030243		 Val MAE: 0.10588765889406204
             	Algebraic dist: 22.505978670987215		 Val Algebraic dist: 27.861053466796875
             	RE1 dist: 567.5363547585227		 Val RE1 dist: 795.89755859375
             	SED dist: 1.7231245907870205		 Val SED dist: 3.8175586700439452

Epoch 829/65000: Training Loss: 0.8537954850630327		 Val Loss: 1.9923810958862305
             	Training MAE: 0.1485624611377716		 Val MAE: 0.09819470345973969
             	Algebraic dist: 21.185785466974433		 Val Algebraic dist: 30.8921630859375
             	RE1 dist: 527.5798561789773		 Val RE1 dist: 1048.02294921875
             	SED dist: 1.5682693828235974		 Val SED dist: 3.9409889221191405

Epoch 830/65000: Training Loss: 0.8957405090332031		 Val Loss: 2.008677673339844
             	Training MAE: 0.14802907407283783		 Val MAE: 0.10858596861362457
             	Algebraic dist: 20.98600352894176		 Val Algebraic dist: 29.069830322265624
             	RE1 dist: 471.4056285511364		 Val RE1 dist: 1049.8884765625
             	SED dist: 1.6525415940718218		 Val SED dist: 3.964572525024414

Epoch 831/65000: Training Loss: 0.860227411443537		 Val Loss: 1.6446876525878906
             	Training MAE: 0.14855238795280457		 Val MAE: 0.11363624036312103
             	Algebraic dist: 21.073430841619317		 Val Algebraic dist: 23.468476867675783
             	RE1 dist: 527.5862926136364		 Val RE1 dist: 617.451123046875
             	SED dist: 1.5820562189275569		 Val SED dist: 3.2338333129882812

Epoch 832/65000: Training Loss: 0.8427671952681108		 Val Loss: 2.0305908203125
             	Training MAE: 0.14856745302677155		 Val MAE: 0.09999410808086395
             	Algebraic dist: 20.43447598544034		 Val Algebraic dist: 29.175106811523438
             	RE1 dist: 490.06778231534093		 Val RE1 dist: 1069.17958984375
             	SED dist: 1.544417294588956		 Val SED dist: 4.014485931396484

Epoch 833/65000: Training Loss: 0.7981837879527699		 Val Loss: 2.0514572143554686
             	Training MAE: 0.15315498411655426		 Val MAE: 0.10861415416002274
             	Algebraic dist: 20.466147682883523		 Val Algebraic dist: 29.337103271484374
             	RE1 dist: 486.38729580965907		 Val RE1 dist: 976.60576171875
             	SED dist: 1.445238546891646		 Val SED dist: 4.051226043701172

Epoch 834/65000: Training Loss: 0.8465665470470082		 Val Loss: 1.7263330459594726
             	Training MAE: 0.14807437360286713		 Val MAE: 0.10923054069280624
             	Algebraic dist: 19.947860717773438		 Val Algebraic dist: 25.313143920898437
             	RE1 dist: 461.24551669034093		 Val RE1 dist: 711.675537109375
             	SED dist: 1.5451814478093928		 Val SED dist: 3.399603271484375

Epoch 835/65000: Training Loss: 0.8791601007634943		 Val Loss: 2.0806724548339846
             	Training MAE: 0.15263544023036957		 Val MAE: 0.0994962826371193
             	Algebraic dist: 20.888778686523438		 Val Algebraic dist: 28.782550048828124
             	RE1 dist: 503.21963778409093		 Val RE1 dist: 832.64638671875
             	SED dist: 1.599675091830167		 Val SED dist: 4.116455841064453

Epoch 836/65000: Training Loss: 0.9685918634588068		 Val Loss: 2.2198230743408205
             	Training MAE: 0.15442241728305817		 Val MAE: 0.11995691806077957
             	Algebraic dist: 22.256118774414062		 Val Algebraic dist: 31.006561279296875
             	RE1 dist: 623.9543678977273		 Val RE1 dist: 973.1619140625
             	SED dist: 1.7861059362238103		 Val SED dist: 4.376262283325195

Epoch 837/65000: Training Loss: 0.9553491419011896		 Val Loss: 1.7034526824951173
             	Training MAE: 0.14837294816970825		 Val MAE: 0.10031990706920624
             	Algebraic dist: 21.99952004172585		 Val Algebraic dist: 26.78789367675781
             	RE1 dist: 516.8180486505681		 Val RE1 dist: 955.5802734375
             	SED dist: 1.7648039731112393		 Val SED dist: 3.3612430572509764

Epoch 838/65000: Training Loss: 0.893589279868386		 Val Loss: 1.6851629257202148
             	Training MAE: 0.15202699601650238		 Val MAE: 0.12225573509931564
             	Algebraic dist: 21.76434464888139		 Val Algebraic dist: 23.582559204101564
             	RE1 dist: 549.3907581676136		 Val RE1 dist: 620.7796875
             	SED dist: 1.6385272632945667		 Val SED dist: 3.303395462036133

Epoch 839/65000: Training Loss: 0.8327359286221591		 Val Loss: 1.7942302703857422
             	Training MAE: 0.14984014630317688		 Val MAE: 0.10295423120260239
             	Algebraic dist: 20.144055453213777		 Val Algebraic dist: 26.718551635742188
             	RE1 dist: 483.00270774147725		 Val RE1 dist: 809.487353515625
             	SED dist: 1.5191511674360796		 Val SED dist: 3.540803146362305

Epoch 840/65000: Training Loss: 0.9738045605746183		 Val Loss: 2.4421623229980467
             	Training MAE: 0.14551351964473724		 Val MAE: 0.10115344077348709
             	Algebraic dist: 21.93503917347301		 Val Algebraic dist: 32.2401611328125
             	RE1 dist: 552.7170188210227		 Val RE1 dist: 1008.60244140625
             	SED dist: 1.8150744004683061		 Val SED dist: 4.836531066894532

Epoch 841/65000: Training Loss: 1.157501827586781		 Val Loss: 2.5803041458129883
             	Training MAE: 0.15338042378425598		 Val MAE: 0.10856831818819046
             	Algebraic dist: 25.047890403053977		 Val Algebraic dist: 34.41630859375
             	RE1 dist: 725.4910777698864		 Val RE1 dist: 1375.184765625
             	SED dist: 2.158364035866477		 Val SED dist: 5.107975006103516

Epoch 842/65000: Training Loss: 1.1433998454700818		 Val Loss: 2.6374034881591797
             	Training MAE: 0.15488721430301666		 Val MAE: 0.11183176934719086
             	Algebraic dist: 24.545654296875		 Val Algebraic dist: 34.289361572265626
             	RE1 dist: 657.0554421164773		 Val RE1 dist: 1622.78017578125
             	SED dist: 2.1246155825528232		 Val SED dist: 5.219239807128906

Epoch 843/65000: Training Loss: 1.0293923291293057		 Val Loss: 2.3768218994140624
             	Training MAE: 0.15166820585727692		 Val MAE: 0.10433139652013779
             	Algebraic dist: 22.840301513671875		 Val Algebraic dist: 29.191268920898438
             	RE1 dist: 626.1500355113636		 Val RE1 dist: 941.1451171875
             	SED dist: 1.9101068323308772		 Val SED dist: 4.705112075805664

Epoch 844/65000: Training Loss: 0.9634667309847745		 Val Loss: 2.02635498046875
             	Training MAE: 0.15076297521591187		 Val MAE: 0.10309844464063644
             	Algebraic dist: 21.88634421608665		 Val Algebraic dist: 26.6532470703125
             	RE1 dist: 524.7521306818181		 Val RE1 dist: 781.556396484375
             	SED dist: 1.7706432342529297		 Val SED dist: 4.004540252685547

Epoch 845/65000: Training Loss: 0.974460168318315		 Val Loss: 2.079412841796875
             	Training MAE: 0.15281105041503906		 Val MAE: 0.1075003370642662
             	Algebraic dist: 22.080999200994317		 Val Algebraic dist: 27.842562866210937
             	RE1 dist: 597.5205522017045		 Val RE1 dist: 810.170166015625
             	SED dist: 1.8083171844482422		 Val SED dist: 4.107460021972656

Epoch 846/65000: Training Loss: 0.9133749875155363		 Val Loss: 1.9956308364868165
             	Training MAE: 0.14825336635112762		 Val MAE: 0.10560105741024017
             	Algebraic dist: 21.87691983309659		 Val Algebraic dist: 27.1241455078125
             	RE1 dist: 621.82958984375		 Val RE1 dist: 724.51015625
             	SED dist: 1.686031861738725		 Val SED dist: 3.941954803466797

Epoch 847/65000: Training Loss: 0.9910648519342596		 Val Loss: 2.137728691101074
             	Training MAE: 0.1492224782705307		 Val MAE: 0.1021428033709526
             	Algebraic dist: 21.42239796031605		 Val Algebraic dist: 29.194488525390625
             	RE1 dist: 518.9564985795455		 Val RE1 dist: 1084.47275390625
             	SED dist: 1.842625531283292		 Val SED dist: 4.227800369262695

Epoch 848/65000: Training Loss: 1.0511152961037376		 Val Loss: 2.066372299194336
             	Training MAE: 0.15126177668571472		 Val MAE: 0.12517230212688446
             	Algebraic dist: 23.34287053888494		 Val Algebraic dist: 26.84189453125
             	RE1 dist: 635.6930042613636		 Val RE1 dist: 842.7060546875
             	SED dist: 1.955160140991211		 Val SED dist: 4.061551284790039

Epoch 849/65000: Training Loss: 1.048004150390625		 Val Loss: 2.2383283615112304
             	Training MAE: 0.15462268888950348		 Val MAE: 0.10833597928285599
             	Algebraic dist: 22.522979736328125		 Val Algebraic dist: 29.230572509765626
             	RE1 dist: 563.8561789772727		 Val RE1 dist: 1155.00830078125
             	SED dist: 1.9493409937078303		 Val SED dist: 4.426116943359375

Epoch 850/65000: Training Loss: 1.0101904435591265		 Val Loss: 2.2026111602783205
             	Training MAE: 0.15412671864032745		 Val MAE: 0.11000103503465652
             	Algebraic dist: 21.743594082919035		 Val Algebraic dist: 29.386663818359374
             	RE1 dist: 546.0143821022727		 Val RE1 dist: 891.7560546875
             	SED dist: 1.8697703968394885		 Val SED dist: 4.353079605102539

Epoch 851/65000: Training Loss: 0.9604012749411843		 Val Loss: 1.9931974411010742
             	Training MAE: 0.152729332447052		 Val MAE: 0.10984355956315994
             	Algebraic dist: 22.1772724498402		 Val Algebraic dist: 27.032528686523438
             	RE1 dist: 612.5877130681819		 Val RE1 dist: 1018.88720703125
             	SED dist: 1.7627234025435015		 Val SED dist: 3.9332809448242188

Epoch 852/65000: Training Loss: 0.9574828581376509		 Val Loss: 2.157299041748047
             	Training MAE: 0.15485285222530365		 Val MAE: 0.10343634337186813
             	Algebraic dist: 22.023312655362215		 Val Algebraic dist: 29.51287841796875
             	RE1 dist: 544.7875532670455		 Val RE1 dist: 906.2125
             	SED dist: 1.7650371898304333		 Val SED dist: 4.265892410278321

Epoch 853/65000: Training Loss: 0.9977840076793324		 Val Loss: 1.85838623046875
             	Training MAE: 0.15226620435714722		 Val MAE: 0.11627834290266037
             	Algebraic dist: 22.213714599609375		 Val Algebraic dist: 25.67215576171875
             	RE1 dist: 552.1991743607955		 Val RE1 dist: 747.41220703125
             	SED dist: 1.8428410616787998		 Val SED dist: 3.6576595306396484

Epoch 854/65000: Training Loss: 0.9136346470225941		 Val Loss: 1.9238845825195312
             	Training MAE: 0.1503324955701828		 Val MAE: 0.09961418807506561
             	Algebraic dist: 20.80954534357244		 Val Algebraic dist: 28.989193725585938
             	RE1 dist: 475.8255504261364		 Val RE1 dist: 1132.7087890625
             	SED dist: 1.6778481223366477		 Val SED dist: 3.802756118774414

Epoch 855/65000: Training Loss: 1.0351233048872515		 Val Loss: 2.2408517837524413
             	Training MAE: 0.15276843309402466		 Val MAE: 0.10737253725528717
             	Algebraic dist: 23.110146262428977		 Val Algebraic dist: 27.360760498046876
             	RE1 dist: 549.4372780539773		 Val RE1 dist: 754.165625
             	SED dist: 1.923219160600142		 Val SED dist: 4.431028747558594

Epoch 856/65000: Training Loss: 0.9113438346169211		 Val Loss: 1.9050628662109375
             	Training MAE: 0.14696621894836426		 Val MAE: 0.1036948636174202
             	Algebraic dist: 20.670082785866477		 Val Algebraic dist: 25.7877685546875
             	RE1 dist: 518.6083540482955		 Val RE1 dist: 780.43125
             	SED dist: 1.6856507388028232		 Val SED dist: 3.7618824005126954

Epoch 857/65000: Training Loss: 0.8566407290371981		 Val Loss: 1.8385652542114257
             	Training MAE: 0.14683005213737488		 Val MAE: 0.10067600011825562
             	Algebraic dist: 19.34218250621449		 Val Algebraic dist: 26.851376342773438
             	RE1 dist: 435.41335227272725		 Val RE1 dist: 893.1412109375
             	SED dist: 1.5716252760453657		 Val SED dist: 3.631000518798828

Epoch 858/65000: Training Loss: 0.8534638664939187		 Val Loss: 1.8163360595703124
             	Training MAE: 0.15450531244277954		 Val MAE: 0.11618773639202118
             	Algebraic dist: 19.83922507546165		 Val Algebraic dist: 26.15142822265625
             	RE1 dist: 483.4669744318182		 Val RE1 dist: 798.593017578125
             	SED dist: 1.551111568104137		 Val SED dist: 3.5725830078125

Epoch 859/65000: Training Loss: 0.8193264007568359		 Val Loss: 2.0134183883666994
             	Training MAE: 0.15159738063812256		 Val MAE: 0.10495112091302872
             	Algebraic dist: 19.858971335671164		 Val Algebraic dist: 26.637063598632814
             	RE1 dist: 463.89675071022725		 Val RE1 dist: 911.53994140625
             	SED dist: 1.4921869798140093		 Val SED dist: 3.976639175415039

Epoch 860/65000: Training Loss: 0.9096207185225054		 Val Loss: 1.9189725875854493
             	Training MAE: 0.14962679147720337		 Val MAE: 0.11749070882797241
             	Algebraic dist: 20.81508428400213		 Val Algebraic dist: 24.528199768066408
             	RE1 dist: 540.8565340909091		 Val RE1 dist: 705.26572265625
             	SED dist: 1.6789939186789773		 Val SED dist: 3.7763500213623047

Epoch 861/65000: Training Loss: 0.8479563973166726		 Val Loss: 2.2571331024169923
             	Training MAE: 0.1536303460597992		 Val MAE: 0.10877683013677597
             	Algebraic dist: 19.885359330610797		 Val Algebraic dist: 31.394354248046874
             	RE1 dist: 483.6368519176136		 Val RE1 dist: 1208.2576171875
             	SED dist: 1.5350307117808948		 Val SED dist: 4.462917327880859

Epoch 862/65000: Training Loss: 0.8468572443181818		 Val Loss: 2.233982276916504
             	Training MAE: 0.15441641211509705		 Val MAE: 0.10478644073009491
             	Algebraic dist: 20.005681818181817		 Val Algebraic dist: 28.08721008300781
             	RE1 dist: 444.55375532670456		 Val RE1 dist: 840.309375
             	SED dist: 1.5378695401278408		 Val SED dist: 4.419390869140625

Epoch 863/65000: Training Loss: 0.8197174939242277		 Val Loss: 2.024356460571289
             	Training MAE: 0.1478596180677414		 Val MAE: 0.10414111614227295
             	Algebraic dist: 19.06772405450994		 Val Algebraic dist: 26.06510009765625
             	RE1 dist: 410.30575284090907		 Val RE1 dist: 861.1966796875
             	SED dist: 1.4962100982666016		 Val SED dist: 4.001676940917969

Epoch 864/65000: Training Loss: 0.8175655711780895		 Val Loss: 1.99072265625
             	Training MAE: 0.14905625581741333		 Val MAE: 0.1040138453245163
             	Algebraic dist: 19.566844593394887		 Val Algebraic dist: 27.038272094726562
             	RE1 dist: 433.6265980113636		 Val RE1 dist: 896.16279296875
             	SED dist: 1.4841048500754617		 Val SED dist: 3.9320652008056642

Epoch 865/65000: Training Loss: 0.9879551800814542		 Val Loss: 2.0282840728759766
             	Training MAE: 0.15131187438964844		 Val MAE: 0.11132989823818207
             	Algebraic dist: 21.722450949928977		 Val Algebraic dist: 24.635125732421876
             	RE1 dist: 548.4200994318181		 Val RE1 dist: 675.53447265625
             	SED dist: 1.82917612249201		 Val SED dist: 4.002959060668945

Epoch 866/65000: Training Loss: 1.239946018565785		 Val Loss: 2.421525001525879
             	Training MAE: 0.1503162533044815		 Val MAE: 0.10342734307050705
             	Algebraic dist: 23.940915194424715		 Val Algebraic dist: 31.481234741210937
             	RE1 dist: 647.6033380681819		 Val RE1 dist: 1102.74912109375
             	SED dist: 2.3295218727805396		 Val SED dist: 4.794319915771484

Epoch 867/65000: Training Loss: 1.6146125793457031		 Val Loss: 2.1627288818359376
             	Training MAE: 0.15678124129772186		 Val MAE: 0.1134810596704483
             	Algebraic dist: 30.04466941139915		 Val Algebraic dist: 27.856491088867188
             	RE1 dist: 917.4241832386364		 Val RE1 dist: 1030.0064453125
             	SED dist: 3.073047637939453		 Val SED dist: 4.270101165771484

Epoch 868/65000: Training Loss: 1.34672381661155		 Val Loss: 2.48584098815918
             	Training MAE: 0.15289855003356934		 Val MAE: 0.10352101176977158
             	Algebraic dist: 25.050722989169035		 Val Algebraic dist: 30.831219482421876
             	RE1 dist: 700.5555308948864		 Val RE1 dist: 1173.1771484375
             	SED dist: 2.5498593070290307		 Val SED dist: 4.924473571777344

Epoch 869/65000: Training Loss: 1.0193930539217861		 Val Loss: 1.9718774795532226
             	Training MAE: 0.15080440044403076		 Val MAE: 0.10377535223960876
             	Algebraic dist: 22.185775756835938		 Val Algebraic dist: 30.7783447265625
             	RE1 dist: 544.3080610795455		 Val RE1 dist: 957.98984375
             	SED dist: 1.8825557015158914		 Val SED dist: 3.895262908935547

Epoch 870/65000: Training Loss: 0.9970597353848544		 Val Loss: 1.7158733367919923
             	Training MAE: 0.15020900964736938		 Val MAE: 0.10333788394927979
             	Algebraic dist: 22.31802923029119		 Val Algebraic dist: 25.453218078613283
             	RE1 dist: 553.8104137073864		 Val RE1 dist: 863.352734375
             	SED dist: 1.8382573561234907		 Val SED dist: 3.3824462890625

Epoch 871/65000: Training Loss: 0.8564937764948065		 Val Loss: 1.9160804748535156
             	Training MAE: 0.14403130114078522		 Val MAE: 0.1048467829823494
             	Algebraic dist: 20.08185508034446		 Val Algebraic dist: 29.24323425292969
             	RE1 dist: 421.7468927556818		 Val RE1 dist: 959.51826171875
             	SED dist: 1.5811621926047585		 Val SED dist: 3.785111999511719

Epoch 872/65000: Training Loss: 0.8255848451094194		 Val Loss: 1.9800931930541992
             	Training MAE: 0.15191921591758728		 Val MAE: 0.10402059555053711
             	Algebraic dist: 19.79803328080611		 Val Algebraic dist: 27.618231201171874
             	RE1 dist: 438.10347123579544		 Val RE1 dist: 920.41708984375
             	SED dist: 1.5019772269509055		 Val SED dist: 3.9121917724609374

Epoch 873/65000: Training Loss: 0.8324204358187589		 Val Loss: 2.1148452758789062
             	Training MAE: 0.1508369743824005		 Val MAE: 0.12364234030246735
             	Algebraic dist: 19.995749733664773		 Val Algebraic dist: 26.006103515625
             	RE1 dist: 482.25381747159093		 Val RE1 dist: 864.51435546875
             	SED dist: 1.5205105868252842		 Val SED dist: 4.160843276977539

Epoch 874/65000: Training Loss: 0.985386848449707		 Val Loss: 2.2614133834838865
             	Training MAE: 0.15252059698104858		 Val MAE: 0.10297548770904541
             	Algebraic dist: 21.81191739169034		 Val Algebraic dist: 30.117974853515626
             	RE1 dist: 516.1284623579545		 Val RE1 dist: 1293.80185546875
             	SED dist: 1.829384370283647		 Val SED dist: 4.4752246856689455

Epoch 875/65000: Training Loss: 1.1422239650379529		 Val Loss: 1.8452260971069336
             	Training MAE: 0.1481500118970871		 Val MAE: 0.10125596821308136
             	Algebraic dist: 23.87087735262784		 Val Algebraic dist: 26.999270629882812
             	RE1 dist: 634.4573863636364		 Val RE1 dist: 782.7208984375
             	SED dist: 2.1464451876553623		 Val SED dist: 3.6442096710205076

Epoch 876/65000: Training Loss: 0.8773193359375		 Val Loss: 1.6833766937255858
             	Training MAE: 0.15108561515808105		 Val MAE: 0.1308489888906479
             	Algebraic dist: 20.792619185014203		 Val Algebraic dist: 24.745501708984374
             	RE1 dist: 507.09579190340907		 Val RE1 dist: 786.063818359375
             	SED dist: 1.6070296547629617		 Val SED dist: 3.286254119873047

Epoch 877/65000: Training Loss: 0.9731636914339933		 Val Loss: 2.015992546081543
             	Training MAE: 0.15709838271141052		 Val MAE: 0.10421358793973923
             	Algebraic dist: 21.295046719637785		 Val Algebraic dist: 27.982110595703126
             	RE1 dist: 496.42729048295456		 Val RE1 dist: 784.1953125
             	SED dist: 1.7892837524414062		 Val SED dist: 3.983690643310547

Epoch 878/65000: Training Loss: 1.3712899468161843		 Val Loss: 2.3713153839111327
             	Training MAE: 0.15195097029209137		 Val MAE: 0.10926512628793716
             	Algebraic dist: 25.52395352450284		 Val Algebraic dist: 26.83265075683594
             	RE1 dist: 686.1856356534091		 Val RE1 dist: 851.823046875
             	SED dist: 2.597163287076083		 Val SED dist: 4.689677810668945

Epoch 879/65000: Training Loss: 1.2816182049837979		 Val Loss: 2.551249313354492
             	Training MAE: 0.15088897943496704		 Val MAE: 0.1149354949593544
             	Algebraic dist: 24.661188299005683		 Val Algebraic dist: 30.72466125488281
             	RE1 dist: 722.4763849431819		 Val RE1 dist: 1246.89208984375
             	SED dist: 2.40953913601962		 Val SED dist: 5.043585205078125

Epoch 880/65000: Training Loss: 1.1027062155983665		 Val Loss: 3.352822113037109
             	Training MAE: 0.16100521385669708		 Val MAE: 0.10808993130922318
             	Algebraic dist: 22.89333551580256		 Val Algebraic dist: 37.42032165527344
             	RE1 dist: 611.6022283380681		 Val RE1 dist: 1885.0431640625
             	SED dist: 2.036258177323775		 Val SED dist: 6.653577423095703

Epoch 881/65000: Training Loss: 1.5507472645152698		 Val Loss: 2.0705894470214843
             	Training MAE: 0.1478588879108429		 Val MAE: 0.11099642515182495
             	Algebraic dist: 29.08456975763494		 Val Algebraic dist: 28.001528930664062
             	RE1 dist: 961.4084694602273		 Val RE1 dist: 932.873828125
             	SED dist: 2.9600271745161577		 Val SED dist: 4.084674453735351

Epoch 882/65000: Training Loss: 1.0345884669910779		 Val Loss: 2.181406021118164
             	Training MAE: 0.14959366619586945		 Val MAE: 0.10038750618696213
             	Algebraic dist: 23.028718428178266		 Val Algebraic dist: 29.31908264160156
             	RE1 dist: 598.8853870738636		 Val RE1 dist: 1032.462890625
             	SED dist: 1.9240389737215908		 Val SED dist: 4.3157470703125

Epoch 883/65000: Training Loss: 1.049487980929288		 Val Loss: 2.228994941711426
             	Training MAE: 0.1492973417043686		 Val MAE: 0.11170625686645508
             	Algebraic dist: 21.769214976917613		 Val Algebraic dist: 31.410791015625
             	RE1 dist: 598.7121360085227		 Val RE1 dist: 1054.2447265625
             	SED dist: 1.9516227028586648		 Val SED dist: 4.403266906738281

Epoch 884/65000: Training Loss: 1.1124372482299805		 Val Loss: 2.0022315979003906
             	Training MAE: 0.1526108682155609		 Val MAE: 0.10430041700601578
             	Algebraic dist: 23.092830311168324		 Val Algebraic dist: 28.361752319335938
             	RE1 dist: 600.0571732954545		 Val RE1 dist: 789.171142578125
             	SED dist: 2.078671542080966		 Val SED dist: 3.956396484375

Epoch 885/65000: Training Loss: 0.8868410804054954		 Val Loss: 2.068564224243164
             	Training MAE: 0.1534668356180191		 Val MAE: 0.10743077844381332
             	Algebraic dist: 20.2699931751598		 Val Algebraic dist: 28.610794067382812
             	RE1 dist: 489.5965465198864		 Val RE1 dist: 913.43916015625
             	SED dist: 1.6256162470037288		 Val SED dist: 4.084858322143555

Epoch 886/65000: Training Loss: 1.5839327031915837		 Val Loss: 2.3581695556640625
             	Training MAE: 0.15428265929222107		 Val MAE: 0.10866013169288635
             	Algebraic dist: 27.625133167613637		 Val Algebraic dist: 29.693826293945314
             	RE1 dist: 937.1719637784091		 Val RE1 dist: 941.51279296875
             	SED dist: 3.0127823569557886		 Val SED dist: 4.664968872070313

Epoch 887/65000: Training Loss: 1.3990499323064631		 Val Loss: 2.3295265197753907
             	Training MAE: 0.15037481486797333		 Val MAE: 0.09873690456151962
             	Algebraic dist: 25.672901500355113		 Val Algebraic dist: 31.828213500976563
             	RE1 dist: 717.7802290482955		 Val RE1 dist: 1238.3453125
             	SED dist: 2.648307106711648		 Val SED dist: 4.614189910888672

Epoch 888/65000: Training Loss: 1.1163405505093662		 Val Loss: 2.6006269454956055
             	Training MAE: 0.1607506424188614		 Val MAE: 0.1264360547065735
             	Algebraic dist: 24.30302013050426		 Val Algebraic dist: 32.69224548339844
             	RE1 dist: 666.0851384943181		 Val RE1 dist: 1167.948828125
             	SED dist: 2.06206599148837		 Val SED dist: 5.126631546020508

Epoch 889/65000: Training Loss: 1.3374391902576794		 Val Loss: 2.4762617111206056
             	Training MAE: 0.1534026563167572		 Val MAE: 0.10960745066404343
             	Algebraic dist: 27.045371315696023		 Val Algebraic dist: 30.407354736328124
             	RE1 dist: 848.615234375		 Val RE1 dist: 1186.00185546875
             	SED dist: 2.532438971779563		 Val SED dist: 4.900777053833008

Epoch 890/65000: Training Loss: 1.6923616582697087		 Val Loss: 2.309129524230957
             	Training MAE: 0.14879047870635986		 Val MAE: 0.11045550554990768
             	Algebraic dist: 30.4800498268821		 Val Algebraic dist: 28.632144165039062
             	RE1 dist: 936.9036754261364		 Val RE1 dist: 1152.31357421875
             	SED dist: 3.2461048473011362		 Val SED dist: 4.563829803466797

Epoch 891/65000: Training Loss: 1.3662633028897373		 Val Loss: 2.0126358032226563
             	Training MAE: 0.149709552526474		 Val MAE: 0.11012423783540726
             	Algebraic dist: 26.47718117453835		 Val Algebraic dist: 29.488861083984375
             	RE1 dist: 868.8106356534091		 Val RE1 dist: 1166.017578125
             	SED dist: 2.590346423062411		 Val SED dist: 3.9714962005615235

Epoch 892/65000: Training Loss: 1.0376866080544211		 Val Loss: 1.946019744873047
             	Training MAE: 0.1518525928258896		 Val MAE: 0.10648545622825623
             	Algebraic dist: 22.605518687855113		 Val Algebraic dist: 28.229031372070313
             	RE1 dist: 573.2428089488636		 Val RE1 dist: 861.0990234375
             	SED dist: 1.9339490370316939		 Val SED dist: 3.8423110961914064

Epoch 893/65000: Training Loss: 0.9638115275989879		 Val Loss: 2.8498477935791016
             	Training MAE: 0.15018226206302643		 Val MAE: 0.10131095349788666
             	Algebraic dist: 21.542036576704547		 Val Algebraic dist: 36.43663635253906
             	RE1 dist: 523.5601029829545		 Val RE1 dist: 1261.14228515625
             	SED dist: 1.778371810913086		 Val SED dist: 5.652615737915039

Epoch 894/65000: Training Loss: 0.9794468446211382		 Val Loss: 1.8483160018920899
             	Training MAE: 0.1561022251844406		 Val MAE: 0.10404688864946365
             	Algebraic dist: 22.73825350674716		 Val Algebraic dist: 28.510601806640626
             	RE1 dist: 557.5458984375		 Val RE1 dist: 889.14326171875
             	SED dist: 1.8071387897838245		 Val SED dist: 3.647272491455078

Epoch 895/65000: Training Loss: 1.1887461055408826		 Val Loss: 2.2619064331054686
             	Training MAE: 0.15336978435516357		 Val MAE: 0.10936375707387924
             	Algebraic dist: 24.81374012340199		 Val Algebraic dist: 29.336004638671874
             	RE1 dist: 703.2399680397727		 Val RE1 dist: 843.7103515625
             	SED dist: 2.2275446111505683		 Val SED dist: 4.469998168945312

Epoch 896/65000: Training Loss: 1.481686158613725		 Val Loss: 2.2560047149658202
             	Training MAE: 0.14690354466438293		 Val MAE: 0.10736945271492004
             	Algebraic dist: 28.304962158203125		 Val Algebraic dist: 30.172219848632814
             	RE1 dist: 875.0965909090909		 Val RE1 dist: 1108.9888671875
             	SED dist: 2.8329571810635654		 Val SED dist: 4.461924362182617

Epoch 897/65000: Training Loss: 1.1626143022017046		 Val Loss: 2.077034568786621
             	Training MAE: 0.15359549224376678		 Val MAE: 0.1127861738204956
             	Algebraic dist: 24.462038907137785		 Val Algebraic dist: 29.30913391113281
             	RE1 dist: 753.5096768465909		 Val RE1 dist: 1002.99833984375
             	SED dist: 2.17711726101962		 Val SED dist: 4.099028778076172

Epoch 898/65000: Training Loss: 0.9957836324518378		 Val Loss: 1.9849208831787108
             	Training MAE: 0.14723683893680573		 Val MAE: 0.1027340516448021
             	Algebraic dist: 21.424738103693183		 Val Algebraic dist: 26.938681030273436
             	RE1 dist: 504.3953302556818		 Val RE1 dist: 841.36953125
             	SED dist: 1.8533337332985618		 Val SED dist: 3.9213123321533203

Epoch 899/65000: Training Loss: 0.9839581576260653		 Val Loss: 1.8522890090942383
             	Training MAE: 0.1487915962934494		 Val MAE: 0.11485832929611206
             	Algebraic dist: 21.083919178355824		 Val Algebraic dist: 26.881640625
             	RE1 dist: 515.9151722301136		 Val RE1 dist: 882.6669921875
             	SED dist: 1.8269216364080256		 Val SED dist: 3.6448917388916016

Epoch 900/65000: Training Loss: 1.1684937910600142		 Val Loss: 1.6886150360107421
